,Flavor Name,Positive,Negative,Total,Difference,Percent_Positive,Percent_Negative
29,peanut butter jelly,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.5108617112205516, pvalue=0.13082368787459503)","RanksumsResult(statistic=1.5071126747162822, pvalue=0.13178177850256961)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
457,maple syrup,0,0,0,0,0,0
347,caramel ca,0,0,0,0,0,0
116,toasted almond,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=0.82103899443498962, pvalue=0.41162405713954453)","RanksumsResult(statistic=0.85478032297341378, pvalue=0.39267277346898077)","RanksumsResult(statistic=0.84353321346060572, pvalue=0.39893029842258454)"
379,pumpkin spice,0,0,0,0,0,0
236,fa caramel,0,0,0,0,0,0
54,gingerbread,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.297166630477198, pvalue=0.19457385962529061)","RanksumsResult(statistic=1.3234098860070838, pvalue=0.18569910594122541)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
79,apple candy,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.1322090242893463, pvalue=0.25754656702121004)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
397,afternoon delight,0,0,0,0,0,0
19,coconut candy,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.5820934048016695, pvalue=0.11362824899706467)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
24,zombie killer,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.5408540032547065, pvalue=0.12335232264969935)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
